label,area,eccentricity,solidity,equivalent_diameter,mean_intensity,perimeter
240,427.0,0.6876199549495853,0.9027484143763214,23.31680264534386,0.75350964,88.6274169979695
241,97.0,0.8432792196265111,0.941747572815534,11.11324596323283,0.78090745,37.55634918610404
242,256.0,0.9272190619325797,0.6975476839237057,18.0540666735282,0.7916175,87.698484809835
243,140.0,0.6578500990006266,0.9395973154362416,13.351162356249091,0.7928146,45.65685424949238
244,187.0,0.6837172466840234,0.9303482587064676,15.430353037616328,0.7928159,57.00609665440988
245,106.0,0.6623873752292325,0.9636363636363636,11.617374563210365,0.71653306,37.65685424949238
246,79.0,0.8125225890295419,0.8777777777777778,10.02925341359355,0.733646,36.48528137423857
247,1309.0,0.7433886337836116,0.935,40.82487677946288,0.8240752,152.66904755831214
248,110.0,0.5250133611913811,0.88,11.834540545406394,0.6962686,41.55634918610404
249,41.0,0.9796057008779331,1.0,7.225151993843567,0.8698335,29.656854249492383
250,758.0,0.7951078146495664,0.9619289340101523,31.066309322306914,0.8565139,111.87005768508881
251,141.0,0.8576929721925528,0.8867924528301887,13.398760233979036,0.74843735,49.14213562373095
252,68.0,0.7182787877505841,0.8607594936708861,9.304852983362556,0.7813725,33.071067811865476
253,87.0,0.6194535321221188,0.925531914893617,10.524820207108489,0.7502942,35.31370849898476
254,15.0,0.955076820277326,0.8823529411764706,4.370193722368317,0.7167065,12.414213562373096
255,19.0,0.9770630404528676,0.8636363636363636,4.918490759365935,0.84984225,16.82842712474619
256,68.0,0.7915601935054717,0.9714285714285714,9.304852983362556,0.77283067,29.899494936611667
257,155.0,0.8286778446307489,0.8757062146892656,14.048207338801282,0.81219035,50.79898987322333
258,142.0,0.9433407245759535,0.8255813953488372,13.446189622059965,0.736184,55.692388155425114
259,85.0,0.8244501708579222,0.85,10.403141895720198,0.7696264,40.520815280171306
260,70.0,0.9550803817965324,0.958904109589041,9.440697438826296,0.7436005,35.65685424949238
261,90.0,0.8696523376448491,0.9,10.704744696916627,0.83507717,38.14213562373095
262,39.0,0.9943369248801796,0.8297872340425532,7.046725639945928,0.7115287,36.82842712474619
263,87.0,0.7461221959187168,0.8613861386138614,10.524820207108489,0.8505606,38.520815280171306
264,15.0,0.816496580927726,1.0,4.370193722368317,0.79660106,12.0
265,122.0,0.8191537126134937,0.9104477611940298,12.463355264843006,0.75718814,43.55634918610404
266,43.0,0.9954447127297981,0.8113207547169812,7.399277020331919,0.7335705,40.41421356237309
267,411.0,0.7900643351754331,0.8707627118644068,22.875783109789968,0.8042684,88.2842712474619
268,217.0,0.7671951702474591,0.9194915254237288,16.622063085174787,0.8436335,61.21320343559642
269,25.0,0.9456892062212802,0.8928571428571429,5.641895835477563,0.77257013,20.071067811865476
270,53.0,0.9951451383911171,0.654320987654321,8.214724333230155,0.7589215,47.03553390593274
271,1266.0,0.7679372448827271,0.922740524781341,40.14873925336531,0.8615156,154.8700576850888
272,16.0,0.9596288331806001,0.8421052631578947,4.51351666838205,0.6787993,13.621320343559642
273,57.0,0.9884904105688008,0.8769230769230769,8.51907589177983,0.8314222,41.071067811865476
274,46.0,0.6967201693736235,0.9019607843137255,7.653039857325812,0.8252334,24.86396103067893
275,208.0,0.6833613934715681,0.896551724137931,16.273715780512877,0.7458979,61.55634918610404
276,184.0,0.9599304696012949,0.7479674796747967,15.306079714651624,0.78139,72.04163056034261
277,1310.0,0.4893676159718033,0.8929788684389911,40.84046772017998,0.8101889,156.5035713374682
